annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;275;beauce_5_sa_006;solnu;;773.15;1.71;0.0;5.29;0.0;0.0;0.0;778.44;0.07
2019;276;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;583.4;1.71;24.8;3.95;0.0;1.02;0.0;613.16;0.07
2019;213;293;beauce_5_sa_007;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;493.43;1.71;34.75;3.33;0.0;0.94;0.0;532.45;0.07
2019;213;266;beauce_5_sa_008;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;660.78;1.71;15.33;4.47;0.0;1.21;0.0;681.78;0.07
2019;213;282;beauce_5_sa_009;solnu;;808.19;1.71;0.0;5.51;0.0;0.0;0.0;813.71;0.07
2019;283;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;550.84;1.71;28.1;3.75;0.0;1.02;0.0;583.7;0.07
2019;213;266;beauce_5_sa_010;solnu;;698.07;1.71;0.0;4.79;0.0;0.0;0.0;702.86;0.07
2019;267;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;662.34;1.71;15.75;4.48;0.0;1.22;0.0;683.79;0.07
2019;213;290;beauce_5_sa_011;solnu;;844.36;1.71;0.0;5.77;0.0;0.0;0.0;850.12;0.07
2019;291;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;514.6;1.71;32.72;3.5;0.0;0.98;0.0;551.8;0.07
2019;213;285;beauce_5_sa_012;solnu;;822.26;1.71;0.0;5.61;0.0;0.0;0.0;827.87;0.07
2019;286;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;536.55;1.71;29.11;3.65;0.0;0.97;0.0;570.27;0.07
2019;213;310;beauce_5_sa_013;solnu;;986.39;1.71;5.84;6.76;0.0;0.0;0.0;998.99;0.07
2019;311;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;372.28;1.71;31.05;2.5;0.0;0.94;0.0;406.77;0.07
2019;213;279;beauce_5_sa_014;solnu;;795.0;1.71;0.0;5.43;0.0;0.0;0.0;800.43;0.07
2019;280;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;563.99;1.71;25.86;3.83;0.0;1.03;0.0;594.71;0.07
2019;213;266;beauce_5_sa_015;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;661.66;1.71;14.03;4.47;0.0;1.21;0.0;681.37;0.07
2019;213;273;beauce_5_sa_016;solnu;;759.71;1.71;0.0;5.21;0.0;0.0;0.0;764.92;0.07
2019;274;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;598.11;1.71;22.38;4.04;0.0;1.05;0.0;625.58;0.07
2019;213;283;beauce_5_sa_017;solnu;;811.3;1.71;0.0;5.57;0.0;0.0;0.0;816.87;0.07
2019;284;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;547.55;1.71;27.96;3.69;0.0;0.99;0.0;580.19;0.07
2019;213;287;beauce_5_sa_018;solnu;;832.73;1.71;0.0;5.68;0.0;0.0;0.0;838.41;0.07
2019;288;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;526.07;1.71;30.11;3.58;0.0;0.96;0.0;560.72;0.07
2019;213;265;beauce_5_sa_019;solnu;;688.47;1.71;0.0;4.74;0.0;0.0;0.0;693.21;0.07
2019;266;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;670.01;1.71;14.88;4.52;0.0;1.2;0.0;690.61;0.07
2019;213;278;beauce_5_sa_020;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;568.03;1.71;25.52;3.86;0.0;1.05;0.0;598.46;0.07
2019;213;312;beauce_5_sa_021;solnu;;1005.1;1.71;7.46;6.89;0.0;0.0;0.0;1019.45;0.07
2019;313;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;353.69;1.71;29.55;2.37;0.0;0.94;0.0;386.55;0.07
2019;213;305;beauce_5_sa_022;solnu;;948.04;1.71;0.0;6.48;0.0;0.0;0.0;954.52;0.07
2019;306;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;410.56;1.71;36.56;2.78;0.0;0.91;0.0;450.81;0.07
2019;213;262;beauce_5_sa_023;solnu;;662.24;1.71;0.0;4.55;0.0;0.0;0.0;666.79;0.07
2019;263;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;695.94;1.71;10.36;4.7;0.0;1.16;0.0;712.17;0.07
2019;213;283;beauce_5_sa_024;solnu;;811.3;1.71;0.0;5.57;0.0;0.0;0.0;816.87;0.07
2019;284;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;547.55;1.71;28.06;3.69;0.0;0.99;0.0;580.29;0.07
2019;213;288;beauce_5_sa_025;solnu;;835.97;1.71;0.0;5.71;0.0;0.0;0.0;841.69;0.07
2019;289;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;522.72;1.71;30.81;3.55;0.0;0.95;0.0;558.03;0.07
2019;213;303;beauce_5_sa_026;solnu;;934.59;1.71;0.0;6.39;0.0;0.0;0.0;940.98;0.07
2019;304;365;beauce_5_sa_026;orgeh;orgeH_tousSols_nonirr_organique;424.08;1.71;36.54;2.86;0.0;0.93;0.0;464.42;0.07
2019;213;284;beauce_5_sa_027;solnu;;818.91;1.71;0.0;5.59;0.0;0.0;0.0;824.5;0.07
2019;285;365;beauce_5_sa_027;orgeh;orgeH_tousSols_nonirr_organique;540.02;1.71;28.65;3.67;0.0;0.99;0.0;573.33;0.07
2019;213;296;beauce_5_sa_028;solnu;;885.68;1.71;0.0;6.07;0.0;0.0;0.0;891.75;0.07
2019;297;365;beauce_5_sa_028;orgeh;orgeH_tousSols_nonirr_organique;473.01;1.71;35.6;3.19;0.0;0.94;0.0;512.74;0.07
2019;213;281;beauce_5_sa_029;solnu;;805.47;1.71;0.0;5.49;0.0;0.0;0.0;810.96;0.07
2019;282;365;beauce_5_sa_029;orgeh;orgeH_tousSols_nonirr_organique;553.3;1.71;27.1;3.77;0.0;1.0;0.0;585.18;0.07
2019;213;314;beauce_5_sa_030;solnu;;1024.17;1.71;10.4;7.03;0.0;0.0;0.0;1041.6;0.07
2019;315;365;beauce_5_sa_030;orgeh;orgeH_tousSols_nonirr_organique;334.49;1.71;26.75;2.23;0.0;0.94;0.0;364.4;0.07
2019;213;305;beauce_5_sa_031;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_031;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.84;0.07
2019;213;316;beauce_5_sa_032;solnu;;1043.48;1.71;11.17;7.13;0.0;0.0;0.0;1061.78;0.07
2019;317;365;beauce_5_sa_032;orgeh;orgeH_tousSols_nonirr_organique;315.2;1.71;26.11;2.13;0.0;0.95;0.0;344.39;0.07
2019;213;291;beauce_5_sa_033;solnu;;848.32;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_033;orgeh;orgeH_tousSols_nonirr_organique;510.44;1.71;33.25;3.44;0.0;0.95;0.0;548.08;0.07
2019;213;292;beauce_5_sa_034;solnu;;855.51;1.71;0.0;5.88;0.0;0.0;0.0;861.39;0.07
2019;293;365;beauce_5_sa_034;orgeh;orgeH_tousSols_nonirr_organique;503.0;1.71;34.0;3.38;0.0;0.93;0.0;541.29;0.07
2019;213;302;beauce_5_sa_035;solnu;;929.06;1.71;0.0;6.35;0.0;0.0;0.0;935.41;0.07
2019;303;365;beauce_5_sa_035;orgeh;orgeH_tousSols_nonirr_organique;429.61;1.71;36.43;2.91;0.0;0.93;0.0;469.88;0.07
2019;213;279;beauce_5_sa_036;solnu;;795.0;1.71;0.0;5.43;0.0;0.0;0.0;800.43;0.07
2019;280;365;beauce_5_sa_036;orgeh;orgeH_tousSols_nonirr_organique;563.99;1.71;25.86;3.83;0.0;1.03;0.0;594.71;0.07
2019;213;288;beauce_5_sa_037;solnu;;835.7;1.71;0.0;5.71;0.0;0.0;0.0;841.41;0.07
2019;289;365;beauce_5_sa_037;orgeh;orgeH_tousSols_nonirr_organique;522.17;1.71;30.81;3.54;0.0;0.9;0.0;557.43;0.07
2019;213;284;beauce_5_sa_038;solnu;;818.91;1.71;0.0;5.59;0.0;0.0;0.0;824.5;0.07
2019;285;365;beauce_5_sa_038;orgeh;orgeH_tousSols_nonirr_organique;540.02;1.71;28.65;3.67;0.0;0.99;0.0;573.33;0.07
2019;213;273;beauce_5_sa_039;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
2019;274;365;beauce_5_sa_039;orgeh;orgeH_tousSols_nonirr_organique;599.22;1.71;21.23;4.05;0.0;1.09;0.0;625.58;0.07
2019;213;302;beauce_5_sa_040;solnu;;928.77;1.71;0.0;6.35;0.0;0.0;0.0;935.12;0.07
2019;303;365;beauce_5_sa_040;orgeh;orgeH_tousSols_nonirr_organique;429.54;1.71;36.41;2.91;0.0;0.89;0.0;469.75;0.07
2019;213;264;beauce_5_sa_041;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_041;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;264;beauce_5_sa_042;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_042;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;267;beauce_5_sa_043;solnu;;704.38;1.71;0.0;4.88;0.0;0.0;0.0;709.26;0.07
2019;268;365;beauce_5_sa_043;orgeh;orgeH_tousSols_nonirr_organique;654.57;1.71;15.06;4.38;0.0;1.22;0.0;675.23;0.07
2019;213;308;beauce_5_sa_044;solnu;;975.66;1.71;5.35;6.67;0.0;0.0;0.0;987.68;0.07
2019;309;365;beauce_5_sa_044;orgeh;orgeH_tousSols_nonirr_organique;383.02;1.71;31.41;2.59;0.0;0.94;0.0;417.95;0.07
2019;213;317;beauce_5_sa_045;solnu;;1049.61;1.71;12.73;7.23;0.0;0.0;0.0;1069.57;0.07
2019;318;365;beauce_5_sa_045;orgeh;orgeH_tousSols_nonirr_organique;309.02;1.71;24.55;2.03;0.0;0.93;0.0;336.53;0.07
2019;213;276;beauce_5_sa_046;solnu;;779.74;1.71;0.0;5.32;0.0;0.0;0.0;785.06;0.07
2019;277;365;beauce_5_sa_046;orgeh;orgeH_tousSols_nonirr_organique;579.25;1.71;24.14;3.94;0.0;1.06;0.0;608.39;0.07
2019;213;281;beauce_5_sa_047;solnu;;805.14;1.71;0.0;5.49;0.0;0.0;0.0;810.63;0.07
2019;282;365;beauce_5_sa_047;orgeh;orgeH_tousSols_nonirr_organique;552.29;1.71;27.6;3.76;0.0;0.95;0.0;584.6;0.07
2019;213;298;beauce_5_sa_048;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_048;orgeh;orgeH_tousSols_nonirr_organique;456.07;1.71;35.94;3.08;0.0;0.93;0.0;496.02;0.07
2019;213;308;beauce_5_sa_049;solnu;;975.66;1.71;5.34;6.67;0.0;0.0;0.0;987.67;0.07
2019;309;365;beauce_5_sa_049;orgeh;orgeH_tousSols_nonirr_organique;383.01;1.71;31.41;2.59;0.0;0.94;0.0;417.95;0.07
2019;213;289;beauce_5_sa_050;solnu;;840.45;1.71;0.0;5.74;0.0;0.0;0.0;846.19;0.07
2019;290;365;beauce_5_sa_050;orgeh;orgeH_tousSols_nonirr_organique;518.51;1.71;31.75;3.52;0.0;0.98;0.0;554.77;0.07
2019;213;317;beauce_5_sa_051;solnu;;1049.66;1.71;12.75;7.23;0.0;0.0;0.0;1069.64;0.07
2019;318;365;beauce_5_sa_051;orgeh;orgeH_tousSols_nonirr_organique;309.01;1.71;24.53;2.03;0.0;0.95;0.0;336.51;0.07
2019;213;289;beauce_5_sa_052;solnu;;840.45;1.71;0.0;5.74;0.0;0.0;0.0;846.19;0.07
2019;290;365;beauce_5_sa_052;orgeh;orgeH_tousSols_nonirr_organique;518.51;1.71;31.75;3.52;0.0;0.98;0.0;554.77;0.07
2019;213;316;beauce_5_sa_053;solnu;;1043.48;1.71;11.17;7.13;0.0;0.0;0.0;1061.78;0.07
2019;317;365;beauce_5_sa_053;orgeh;orgeH_tousSols_nonirr_organique;315.2;1.71;26.11;2.13;0.0;0.95;0.0;344.39;0.07
2019;213;307;beauce_5_sa_054;solnu;;960.93;1.71;4.82;6.63;0.0;0.0;0.0;972.38;0.07
2019;308;365;beauce_5_sa_054;orgeh;orgeH_tousSols_nonirr_organique;397.75;1.71;31.92;2.63;0.0;0.94;0.0;433.23;0.07
2019;213;285;beauce_5_sa_055;solnu;;822.24;1.71;0.0;5.61;0.0;0.0;0.0;827.86;0.07
2019;286;365;beauce_5_sa_055;orgeh;orgeH_tousSols_nonirr_organique;536.32;1.71;29.21;3.64;0.0;0.95;0.0;570.12;0.07
2019;213;311;beauce_5_sa_056;solnu;;993.99;1.71;7.08;6.83;0.0;0.0;0.0;1007.9;0.07
2019;312;365;beauce_5_sa_056;orgeh;orgeH_tousSols_nonirr_organique;364.69;1.71;29.9;2.43;0.0;0.94;0.0;397.96;0.07
2019;213;286;beauce_5_sa_057;solnu;;825.98;1.71;0.0;5.66;0.0;0.0;0.0;831.64;0.07
2019;287;365;beauce_5_sa_057;orgeh;orgeH_tousSols_nonirr_organique;532.84;1.71;29.64;3.6;0.0;0.97;0.0;567.05;0.07
2019;213;278;beauce_5_sa_058;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_058;orgeh;orgeH_tousSols_nonirr_organique;568.03;1.71;25.52;3.86;0.0;1.05;0.0;598.46;0.07
2019;213;304;beauce_5_sa_059;solnu;;940.91;1.71;0.0;6.44;0.0;0.0;0.0;947.36;0.07
2019;305;365;beauce_5_sa_059;orgeh;orgeH_tousSols_nonirr_organique;417.62;1.71;36.5;2.82;0.0;0.9;0.0;457.83;0.07
2019;213;284;beauce_5_sa_060;solnu;;818.91;1.71;0.0;5.59;0.0;0.0;0.0;824.5;0.07
2019;285;365;beauce_5_sa_060;orgeh;orgeH_tousSols_nonirr_organique;540.02;1.71;28.65;3.67;0.0;0.99;0.0;573.33;0.07
2019;213;280;beauce_5_sa_061;solnu;;798.81;1.71;0.0;5.47;0.0;0.0;0.0;804.28;0.07
2019;281;365;beauce_5_sa_061;orgeh;orgeH_tousSols_nonirr_organique;560.1;1.71;26.42;3.79;0.0;1.02;0.0;591.33;0.07
2019;213;307;beauce_5_sa_062;solnu;;960.93;1.71;4.82;6.63;0.0;0.0;0.0;972.38;0.07
2019;308;365;beauce_5_sa_062;orgeh;orgeH_tousSols_nonirr_organique;397.75;1.71;31.92;2.63;0.0;0.94;0.0;433.23;0.07
2019;213;281;beauce_5_sa_063;solnu;;805.45;1.71;0.0;5.49;0.0;0.0;0.0;810.94;0.07
2019;282;365;beauce_5_sa_063;orgeh;orgeH_tousSols_nonirr_organique;553.06;1.71;27.24;3.77;0.0;0.99;0.0;585.06;0.07
2019;213;316;beauce_5_sa_064;solnu;;1043.48;1.71;11.17;7.13;0.0;0.0;0.0;1061.78;0.07
2019;317;365;beauce_5_sa_064;orgeh;orgeH_tousSols_nonirr_organique;315.2;1.71;26.11;2.13;0.0;0.95;0.0;344.39;0.07
2019;213;269;beauce_5_sa_065;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_065;orgeh;orgeH_tousSols_nonirr_organique;630.91;1.71;16.78;4.26;0.0;1.24;0.0;653.19;0.07
2019;213;318;beauce_5_sa_066;solnu;;1064.17;1.71;12.95;7.26;0.0;0.0;0.0;1084.38;0.07
2019;319;365;beauce_5_sa_066;orgeh;orgeH_tousSols_nonirr_organique;294.51;1.71;24.39;2.0;0.0;0.95;0.0;321.84;0.07
2019;213;285;beauce_5_sa_067;solnu;;822.19;1.71;0.0;5.61;0.0;0.0;0.0;827.8;0.07
2019;286;365;beauce_5_sa_067;orgeh;orgeH_tousSols_nonirr_organique;536.11;1.71;29.24;3.64;0.0;0.94;0.0;569.93;0.07
2019;213;271;beauce_5_sa_068;solnu;;744.57;1.71;0.0;5.12;0.0;0.0;0.0;749.68;0.07
2019;272;365;beauce_5_sa_068;orgeh;orgeH_tousSols_nonirr_organique;614.49;1.71;19.41;4.14;0.0;1.07;0.0;639.12;0.07
2019;213;282;beauce_5_sa_069;solnu;;808.16;1.71;0.0;5.51;0.0;0.0;0.0;813.67;0.07
2019;283;365;beauce_5_sa_069;orgeh;orgeH_tousSols_nonirr_organique;550.41;1.71;28.32;3.74;0.0;0.99;0.0;583.46;0.07
2019;213;278;beauce_5_sa_070;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_070;orgeh;orgeH_tousSols_nonirr_organique;568.03;1.71;25.52;3.86;0.0;1.05;0.0;598.46;0.07
2019;213;279;beauce_5_sa_071;solnu;;794.69;1.71;0.0;5.43;0.0;0.0;0.0;800.12;0.07
2019;280;365;beauce_5_sa_071;orgeh;orgeH_tousSols_nonirr_organique;562.95;1.71;26.5;3.83;0.0;0.98;0.0;594.25;0.07
2019;213;306;beauce_5_sa_072;solnu;;953.5;1.71;1.86;6.53;0.0;0.0;0.0;961.88;0.07
2019;307;365;beauce_5_sa_072;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.81;2.73;0.0;0.93;0.0;443.64;0.07
2019;213;300;beauce_5_sa_073;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
2019;301;365;beauce_5_sa_073;orgeh;orgeH_tousSols_nonirr_organique;444.41;1.71;36.32;2.99;0.0;0.93;0.0;484.65;0.07
2019;213;266;beauce_5_sa_074;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_074;orgeh;orgeH_tousSols_nonirr_organique;661.66;1.71;14.03;4.47;0.0;1.21;0.0;681.37;0.07
2019;213;295;beauce_5_sa_075;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_075;orgeh;orgeH_tousSols_nonirr_organique;479.59;1.71;35.28;3.24;0.0;0.94;0.0;519.05;0.07
2019;213;267;beauce_5_sa_076;solnu;;704.38;1.71;0.0;4.88;0.0;0.0;0.0;709.26;0.07
2019;268;365;beauce_5_sa_076;orgeh;orgeH_tousSols_nonirr_organique;654.43;1.71;16.15;4.38;0.0;1.23;0.0;676.19;0.07
2019;213;305;beauce_5_sa_077;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_077;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.85;0.07
2019;213;299;beauce_5_sa_078;solnu;;908.91;1.71;0.0;6.21;0.0;0.0;0.0;915.12;0.07
2019;300;365;beauce_5_sa_078;orgeh;orgeH_tousSols_nonirr_organique;449.76;1.71;36.17;3.05;0.0;0.93;0.0;489.9;0.07
2019;213;264;beauce_5_sa_079;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_079;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;291;beauce_5_sa_080;solnu;;848.31;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_080;orgeh;orgeH_tousSols_nonirr_organique;510.32;1.71;33.25;3.44;0.0;0.94;0.0;547.95;0.07
2019;213;266;beauce_5_sa_081;solnu;;696.65;1.71;0.0;4.78;0.0;0.0;0.0;701.43;0.07
2019;267;365;beauce_5_sa_081;orgeh;orgeH_tousSols_nonirr_organique;659.43;1.71;16.28;4.46;0.0;1.19;0.0;681.35;0.07
2019;213;262;beauce_5_sa_082;solnu;;661.85;1.71;0.0;4.55;0.0;0.0;0.0;666.4;0.07
2019;263;365;beauce_5_sa_082;orgeh;orgeH_tousSols_nonirr_organique;693.99;1.71;12.64;4.69;0.0;1.16;0.0;712.48;0.07
2019;213;303;beauce_5_sa_083;solnu;;934.55;1.71;0.0;6.39;0.0;0.0;0.0;940.95;0.07
2019;304;365;beauce_5_sa_083;orgeh;orgeH_tousSols_nonirr_organique;424.06;1.71;36.53;2.86;0.0;0.92;0.0;464.38;0.07
2019;213;306;beauce_5_sa_084;solnu;;953.5;1.71;1.86;6.53;0.0;0.0;0.0;961.89;0.07
2019;307;365;beauce_5_sa_084;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.81;2.73;0.0;0.94;0.0;443.65;0.07
2019;213;277;beauce_5_sa_085;solnu;;782.96;1.71;0.0;5.37;0.0;0.0;0.0;788.33;0.07
2019;278;365;beauce_5_sa_085;orgeh;orgeH_tousSols_nonirr_organique;575.9;1.71;24.95;3.88;0.0;1.05;0.0;605.79;0.07
2019;213;274;beauce_5_sa_086;solnu;;766.34;1.71;0.0;5.25;0.0;0.0;0.0;771.59;0.07
2019;275;365;beauce_5_sa_086;orgeh;orgeH_tousSols_nonirr_organique;589.75;1.71;23.83;3.99;0.0;1.01;0.0;618.58;0.07
2019;213;262;beauce_5_sa_087;solnu;;662.49;1.71;0.0;4.56;0.0;0.0;0.0;667.04;0.07
2019;263;365;beauce_5_sa_087;orgeh;orgeH_tousSols_nonirr_organique;695.46;1.71;12.46;4.7;0.0;1.17;0.0;713.78;0.07
2019;213;265;beauce_5_sa_088;solnu;;688.17;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_5_sa_088;orgeh;orgeH_tousSols_nonirr_organique;670.52;1.71;13.27;4.52;0.0;1.2;0.0;689.51;0.07
2019;213;281;beauce_5_sa_089;solnu;;805.47;1.71;0.0;5.49;0.0;0.0;0.0;810.96;0.07
2019;282;365;beauce_5_sa_089;orgeh;orgeH_tousSols_nonirr_organique;553.43;1.71;26.95;3.77;0.0;1.01;0.0;585.16;0.07
2019;213;304;beauce_5_sa_090;solnu;;941.0;1.71;0.0;6.44;0.0;0.0;0.0;947.44;0.07
2019;305;365;beauce_5_sa_090;orgeh;orgeH_tousSols_nonirr_organique;417.63;1.71;36.51;2.82;0.0;0.92;0.0;457.88;0.07
2019;213;263;beauce_5_sa_091;solnu;;670.02;1.71;0.0;4.64;0.0;0.0;0.0;674.66;0.07
2019;264;365;beauce_5_sa_091;orgeh;orgeH_tousSols_nonirr_organique;689.22;1.71;10.58;4.62;0.0;1.17;0.0;705.6;0.07
2019;213;312;beauce_5_sa_092;solnu;;1004.94;1.71;7.43;6.89;0.0;0.0;0.0;1019.27;0.07
2019;313;365;beauce_5_sa_092;orgeh;orgeH_tousSols_nonirr_organique;353.71;1.71;29.58;2.37;0.0;0.93;0.0;386.6;0.07
2019;213;262;beauce_5_sa_093;solnu;;662.24;1.71;0.0;4.55;0.0;0.0;0.0;666.79;0.07
2019;263;365;beauce_5_sa_093;orgeh;orgeH_tousSols_nonirr_organique;701.43;1.71;7.72;4.74;0.0;1.2;0.0;715.09;0.07
2019;213;300;beauce_5_sa_094;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
2019;301;365;beauce_5_sa_094;orgeh;orgeH_tousSols_nonirr_organique;444.41;1.71;36.32;2.99;0.0;0.93;0.0;484.65;0.07
2019;213;259;beauce_5_sa_095;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_095;orgeh;orgeH_tousSols_nonirr_organique;714.92;1.71;4.56;4.85;0.0;1.15;0.0;725.48;0.07
2019;213;315;beauce_5_sa_096;solnu;;1034.59;1.71;10.9;7.09;0.0;0.0;0.0;1052.58;0.07
2019;316;365;beauce_5_sa_096;orgeh;orgeH_tousSols_nonirr_organique;324.08;1.71;26.29;2.17;0.0;0.94;0.0;353.49;0.07
2019;213;283;beauce_5_sa_097;solnu;;811.3;1.71;0.0;5.57;0.0;0.0;0.0;816.87;0.07
2019;284;365;beauce_5_sa_097;orgeh;orgeH_tousSols_nonirr_organique;547.55;1.71;27.96;3.69;0.0;0.99;0.0;580.19;0.07
2019;213;273;beauce_5_sa_098;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
2019;274;365;beauce_5_sa_098;orgeh;orgeH_tousSols_nonirr_organique;599.22;1.71;21.23;4.05;0.0;1.09;0.0;625.58;0.07
2019;213;295;beauce_5_sa_099;solnu;;879.06;1.71;0.0;6.02;0.0;0.0;0.0;885.08;0.07
